"row_id","x","y","z","Mvir","Mtot"
369,49.3764,246.6918,215.8182,882380000000,894620000000
370,49.8996,146.4544,245.5413,877260000000,887960000000
371,49.3569,76.8097,187.8497,877110000000,883770000000
372,49.7004,193.1528,200.6892,867190000000,924840000000
373,49.6321,249.7076,199.9746,862080000000,862080000000
374,49.7631,138.5241,177.0205,861460000000,966060000000
375,49.3825,127.1602,24.8591,857430000000,6758100000000
376,49.1315,66.0669,35.202,854950000000,920190000000
377,49.6981,173.7803,179.7687,853250000000,857120000000
378,49.1499,123.5307,235.001,853250000000,887180000000
379,49.3073,67.5866,36.2351,852940000000,889970000000
380,49.9305,91.8145,180.8969,849530000000,930880000000
381,49.162,151.0154,240.6646,849530000000,2286400000000
382,49.3377,212.6412,162.0878,837750000000,1025100000000
383,49.9434,51.2709,109.4822,836820000000,842860000000
384,49.8148,166.3111,90.0862,834340000000,1104400000000
385,49.3272,81.809,190.8066,830000000000,864870000000
386,49.6471,11.3485,198.2022,827830000000,857890000000
387,49.3522,165.1483,92.5097,825350000000,13690000000000
388,49.5661,70.5203,189.5853,825200000000,836820000000
389,49.9764,190.9498,240.5372,822720000000,831550000000
390,49.7866,209.1263,242.2582,822560000000,1104000000000
391,49.8072,3.2001,102.92,818690000000,1299400000000
392,49.1495,195.97,96.6644,815430000000,815430000000
393,49.6332,187.5157,207.1356,814350000000,853560000000
394,49.2269,139.2246,44.991,813110000000,852010000000
395,49.0809,83.6858,189.5573,812180000000,1863900000000
396,49.2575,68.2824,93.0861,807840000000,872620000000
397,49.8429,3.0409,148.6451,806760000000,866730000000
398,49.2304,68.096,175.0246,799160000000,815590000000
399,49.2333,17.148,249.765,795440000000,1426300000000
400,49.8372,202.9572,23.5504,792500000000,818840000000
401,49.4741,165.6897,86.7181,786450000000,895400000000
402,49.3041,110.0768,218.2632,785840000000,810010000000
403,49.0338,120.7826,41.8517,784590000000,838370000000
404,49.0184,138.0322,42.263,776540000000,857270000000
405,49.6542,28.8425,156.7518,773900000000,779790000000
406,49.9805,66.7009,172.6028,771270000000,778550000000
407,49.2774,150.6667,181.3608,768170000000,768940000000
408,49.0353,0.2127,120.9917,765220000000,776690000000
409,49.0857,165.1465,83.6032,763360000000,807690000000
410,49.8775,42.3839,240.7756,760890000000,803350000000
411,49.6969,97.9415,237.8086,758720000000,765380000000
412,49.6152,116.2565,230.5436,754530000000,755150000000
413,49.6519,19.6582,13.6216,754380000000,761510000000
414,49.7591,64.7074,100.2092,752670000000,766930000000
415,49.6169,145.1231,217.6102,751900000000,758720000000
416,49.2577,210.6248,80.4282,750190000000,1500800000000
417,49.8143,105.6537,238.6339,749570000000,752210000000
418,49.1518,118.5673,142.3787,748800000000,802570000000
419,49.7074,176.6273,69.3231,747400000000,2265800000000
420,49.1588,15.6063,7.5695,746940000000,795290000000
421,49.9095,36.083,10.7119,744610000000,994110000000
422,49.6114,188.6242,28.9106,743530000000,870910000000
423,49.1159,120.2772,57.4346,742290000000,742440000000
424,49.7794,89.7232,197.1849,741050000000,763050000000
425,49.1529,211.9656,177.5859,739190000000,2101300000000
426,49.8062,137.8533,43.3563,738420000000,788780000000
427,49.561,20.0893,232.4368,736560000000,736560000000
428,49.1046,210.737,178.7725,735160000000,766000000000
429,49.9554,217.4297,166.2327,732990000000,733920000000
430,49.9159,57.7732,162.3456,731910000000,740890000000
431,49.8414,3.2772,69.8534,731440000000,731440000000
432,49.2361,113.7155,217.3241,730820000000,735160000000
433,49.3807,163.4375,89.7399,728500000000,756700000000
434,49.539,137.8428,42.8567,726790000000,767240000000
435,49.1545,54.9848,193.348,725860000000,736090000000
436,49.4728,163.4995,93.249,725860000000,913530000000
437,49.3888,76.0686,77.1862,725400000000,752670000000
438,49.0492,192.5814,197.9557,724160000000,834030000000
439,49.2645,176.6461,97.6481,719660000000,1556600000000
440,49.8315,223.0655,31.302,717490000000,741050000000
441,49.6144,42.6374,60.6026,714240000000,727720000000
442,49.2538,191.2284,60.9776,709440000000,710370000000
443,49.0455,190.8714,232.5846,708350000000,726170000000
444,49.8699,64.0616,90.6019,708200000000,713470000000
445,49.5507,73.1279,81.2271,704320000000,854790000000
446,49.7793,186.151,74.9648,700450000000,702000000000
447,49.1227,226.3804,178.9858,698590000000,708820000000
448,49.8784,156.2119,128.0523,697500000000,697970000000
449,49.9957,194.5387,11.0472,694400000000,694400000000
450,49.9313,160.8784,104.3991,694250000000,1889400000000
451,49.2466,134.0028,89.8735,693320000000,697660000000
452,49.0167,123.4785,127.8995,691930000000,696730000000
453,49.2583,42.4773,198.2047,686970000000,687430000000
454,49.3751,227.6552,28.4581,684640000000,702620000000
455,49.4233,219.9374,161.7694,682320000000,695640000000
456,49.5235,205.0514,68.1854,681540000000,685420000000
457,49.8171,37.556,170.32,679370000000,689140000000
458,49.0101,129.0287,190.3429,675960000000,687900000000
459,49.4608,137.649,42.0643,675340000000,768480000000
460,49.7254,36.7301,10.907,675030000000,2917400000000
461,49.6421,75.861,68.8713,673480000000,679680000000
462,49.4774,125.8967,24.1562,673170000000,679840000000
463,49.9289,124.7483,206.7497,671160000000,681230000000
464,49.1223,162.2047,130.1,670380000000,4961300000000
465,49.4273,31.1232,156.0143,668680000000,676740000000
466,49.0625,164.5549,92.6439,665430000000,5664500000000
467,49.1337,171.4801,64.7715,664960000000,668530000000
468,49.1452,68.4003,175.9627,664030000000,1129100000000
469,49.3938,82.2935,157.4844,662170000000,665270000000
470,49.7205,69.1646,93.478,662170000000,665270000000
471,49.892,119.0181,227.9357,661550000000,684800000000
472,49.4855,37.0017,5.4773,659380000000,666200000000
473,49.0066,165.56,91.023,657520000000,5188100000000
474,49.7635,128.747,186.3625,657210000000,711610000000
475,49.0221,82.6749,189.8756,656750000000,718110000000
476,49.8519,29.7333,145.4724,655970000000,655970000000
477,49.6512,0.6719,228.6821,654730000000,655200000000
478,49.9042,88.4839,221.3177,654730000000,1479600000000
479,49.0034,177.7379,130.2814,652560000000,652720000000
480,49.0279,150.7327,54.2578,652410000000,16199000000000
481,49.5815,164.8651,93.0405,652100000000,1074200000000
482,49.6335,67.0653,112.5659,652100000000,656440000000
483,49.8025,216.6101,163.8132,649460000000,764290000000
484,49.0387,82.4153,191.7164,647600000000,659380000000
485,49.5879,233.9115,167.7102,647450000000,651170000000
486,49.9162,141.2719,200.1824,645440000000,646980000000
487,49.016,204.342,5.8214,643270000000,646980000000
488,49.146,17.6734,249.2759,639860000000,5324000000000
489,49.3896,91.6095,21.6926,639860000000,687280000000
490,49.0188,2.6187,149.9812,638460000000,689910000000
491,49.2687,121.0324,229.5936,638150000000,658140000000
492,49.4664,80.7654,190.0176,637530000000,653180000000
493,49.4468,133.0536,223.8329,633350000000,644820000000
494,49.5808,164.6976,81.7146,632730000000,703240000000
